,,,PltRpt=1 Group=1 US LUM 384 (cps) Yeh(1) De=USLum Ex=N/A Em=N/A Wdw=N/A,,,,PltRpt=2 Group=1 US LUM 384 (cps) Yeh(1) De=USLum Ex=N/A Em=N/A Wdw=N/A,,,,PltRpt=3 Group=1 US LUM 384 (cps) Yeh(1) De=USLum Ex=N/A Em=N/A Wdw=N/A,,,,PltRpt=1 Calc 1: Crosstalk = Crosstalk correction where Label : US LUM 384 (cps) Yeh(1) channel 1,,,,PltRpt=2 Calc 1: Crosstalk = Crosstalk correction where Label : US LUM 384 (cps) Yeh(1) channel 1,,,,PltRpt=3 Calc 1: Crosstalk = Crosstalk correction where Label : US LUM 384 (cps) Yeh(1) channel 1,,,
Plate,Barcode,Well,CalcResultI,Signal,Flashes/Time,MeasTime,CalcResultI,Signal,Flashes/Time,MeasTime,CalcResultI,Signal,Flashes/Time,MeasTime,CalcResultI,Signal,,MeasTime,CalcResultI,Signal,,MeasTime,CalcResultI,Signal,,MeasTime
2,,E18,8806080,880608,0.1,00:22.7,8345520,834552,0.1,11:47.0,7876360,787636,0.1,23:11.3,8806080,0,0,0,8345520,0,0,0,7876360,0,0,0
2,,E19,8897800,889780,0.1,00:22.9,8447360,844736,0.1,11:47.2,7959000,795900,0.1,23:11.5,8897800,0,0,0,8447360,0,0,0,7959000,0,0,0
2,,E20,8767200,876720,0.1,00:23.1,8347240,834724,0.1,11:47.4,7899760,789976,0.1,23:11.7,8767200,0,0,0,8347240,0,0,0,7899760,0,0,0
2,,E21,8888960,888896,0.1,00:23.3,8390960,839096,0.1,11:47.6,7917840,791784,0.1,23:11.9,8888960,0,0,0,8390960,0,0,0,7917840,0,0,0
2,,E22,8644400,864440,0.1,00:23.5,8212480,821248,0.1,11:47.8,7743600,774360,0.1,23:12.1,8644400,0,0,0,8212480,0,0,0,7743600,0,0,0
2,,E23,15200,1520,0.1,00:23.7,14080,1408,0.1,11:48.0,14040,1404,0.1,23:12.3,15200,0,0,0,14080,0,0,0,14040,0,0,0
2,,E24,8715920,871592,0.1,00:23.9,8272720,827272,0.1,11:48.2,7807960,780796,0.1,23:12.5,8715920,0,0,0,8272720,0,0,0,7807960,0,0,0
2,,F01,8841520,884152,0.1,00:24.3,8356880,835688,0.1,11:48.6,7883840,788384,0.1,23:12.9,8841520,0,0,0,8356880,0,0,0,7883840,0,0,0
2,,F02,139560,13956,0.1,00:24.5,97840,9784,0.1,11:48.8,79440,7944,0.1,23:13.1,139560,0,0,0,97840,0,0,0,79440,0,0,0
2,,F03,8842000,884200,0.1,00:24.7,8393400,839340,0.1,11:49.0,7891440,789144,0.1,23:13.3,8842000,0,0,0,8393400,0,0,0,7891440,0,0,0
2,,F04,8907360,890736,0.1,00:24.9,8433000,843300,0.1,11:49.2,7971120,797112,0.1,23:13.5,8907360,0,0,0,8433000,0,0,0,7971120,0,0,0
2,,F05,8838600,883860,0.1,00:25.1,8386440,838644,0.1,11:49.4,7941080,794108,0.1,23:13.7,8838600,0,0,0,8386440,0,0,0,7941080,0,0,0
2,,F06,8774640,877464,0.1,00:25.3,8314920,831492,0.1,11:49.6,7834160,783416,0.1,23:13.9,8774640,0,0,0,8314920,0,0,0,7834160,0,0,0
